İlan Numarası,İlan Güncelleme Tarihi,İlçe,Mahalle,Kategorisi,Net Metrekare,Oda Sayısı,Bulunduğu Kat,Isıtma Tipi,İlan Oluşturma Tarihi,Türü,Tipi,Brüt Metrekare,Binanın Yaşı,Binanın Kat Sayısı,Kullanım Durumu,Banyo Sayısı,Fiyat,Krediye Uygunluk,Balkon Durumu,Yatırıma Uygunluk,Site İçerisinde,Eşya Durumu,Takas,WC Sayısı
16008519,03 Ekim 2024,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,Satılık,40 m²,1+1,Bahçe Katı,Kombi Doğalgaz,03 Ekim 2024,Konut,Kombi Doğalgaz,50 m²,0 (Yeni),2,Boş,1,"4,200,000",Krediye Uygun,Var,,Evet,Boş,Yok,
16009171,14 Ekim 2024,Kaş Satılık Villa,Yeşilköy Mahallesi Satılık Villa,Satılık,300 m²,3+1,,Klimalı,03 Ekim 2024,Konut,Villa,400 m²,0 (Yeni),2,Boş,3,"7,500,000",Bilinmiyor,Var,Yatırıma Uygun,Evet,,Yok,
16009266,03 Ekim 2024,Kaş Satılık Müstakil Ev,Sarıbelen Mahallesi Satılık Müstakil Ev,Satılık,180 m²,3+1,,Isıtma Yok,03 Ekim 2024,Konut,Müstakil Ev,240 m²,0 (Yeni),1,Boş,2,"5,550,000",,,Bilinmiyor,Hayır,,Var,
16009877,03 Ekim 2024,Muratpaşa Satılık Daire,Bayındır Mahallesi Satılık Daire,Satılık,90 m²,2+1,1.Kat,Güneş Enerjisi,03 Ekim 2024,Konut,Daire,195 m²,21 Ve Üzeri,4,Kiracı Oturuyor,1,"2,750,000",,Var,Yatırıma Uygun,Hayır,,Yok,1
16010042,03 Ekim 2024,Serik Satılık Villa,Belek Mahallesi Satılık Villa,Satılık,160 m²,5+1,,Klimalı,03 Ekim 2024,Konut,Villa,180 m²,16-20,3,Kiracı Oturuyor,3,"9,500,000",Krediye Uygun,,,Evet,,,
16009908,03 Ekim 2024,Manavgat Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,Satılık,70 m²,2+0,Düz Giriş (Zemin),Klimalı,03 Ekim 2024,Konut,Klimalı,75 m²,5-10,3,Boş,Yok,"3,650,000",Krediye Uygun,,,Hayır,,,
16010268,07 Ekim 2024,Muratpaşa Satılık Daire,Güzeloba Mahallesi Satılık Daire,Satılık,180 m²,3+1,7.Kat,Kat Kaloriferi,03 Ekim 2024,Konut,Kat Kaloriferi,190 m²,21 Ve Üzeri,10,Boş,2,"17,990,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,3
16010284,11 Ekim 2024,Alanya Satılık Daire,Tosmur Mahallesi Satılık Daire,Satılık,90 m²,2+1,6.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,110 m²,16-20,9,Boş,2,"4,750,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16008877,15 Ekim 2024,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,Satılık,50 m²,1+1,Bahçe Katı,Klimalı,03 Ekim 2024,Konut,Klimalı,60 m²,11-15,4,Mülk Sahibi Oturuyor,1,"3,350,000",Krediye Uygun,,,Evet,,,
16010338,11 Ekim 2024,Serik Satılık Villa,Merkez Mahallesi Satılık Villa,Satılık,210 m²,4+1,,Klimalı,03 Ekim 2024,Konut,Villa,568 m²,5-10,2,Boş,2,"13,495,000",,,Bilinmiyor,Hayır,Boş,Yok,
16010856,11 Ekim 2024,Manavgat Satılık Daire,Şelale Mahallesi Satılık Daire,Satılık,79 m²,2+1,Düz Giriş (Zemin),Klimalı,03 Ekim 2024,Konut,Klimalı,95 m²,0 (Yeni),1,Boş,1,"2,395,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16010366,03 Ekim 2024,Serik Satılık Daire,Gedik Mahallesi Satılık Daire,Satılık,118 m²,2+1,2.Kat,Kombi Doğalgaz,03 Ekim 2024,Konut,Daire,132 m²,0 (Yeni),6,Boş,2,"4,000,000",,Var,Yatırıma Uygun,Hayır,Boş,Yok,2
16010422,03 Ekim 2024,Manavgat Satılık Daire,Side Mahallesi Satılık Daire,Satılık,110 m²,2+1,5.Kat,Doğalgaz Sobalı,03 Ekim 2024,Konut,Doğalgaz Sobalı,120 m²,11-15,5,Kiracı Oturuyor,1,"2,989,000",Krediye Uygun,Var,Yatırıma Uygun,Hayır,Eşyalı,Yok,2
16010449,04 Ekim 2024,Manavgat Satılık Daire,Ilıca Mahallesi Satılık Daire,Satılık,85 m²,2+1,Yüksek Giriş,Klimalı,03 Ekim 2024,Konut,Klimalı,100 m²,0 (Yeni),3,Boş,1,"3,500,000",Krediye Uygun,,Bilinmiyor,Hayır,,Yok,
16010858,12 Ekim 2024,Manavgat Satılık Daire,Bahçelievler Mahallesi Satılık Daire,Satılık,110 m²,3+1,2.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,125 m²,0 (Yeni),5,Boş,1,"7,000,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16010859,11 Ekim 2024,Manavgat Satılık Daire,Yayla Mahallesi Satılık Daire,Satılık,80 m²,2+1,Yüksek Giriş,Klimalı,03 Ekim 2024,Konut,Klimalı,100 m²,0 (Yeni),1,Boş,1,"3,750,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16011140,11 Ekim 2024,Konyaaltı Satılık Daire,Hurma Mahallesi Satılık Daire,Satılık,50 m²,1+1,Çatı Katı,Klimalı,04 Ekim 2024,Konut,Klimalı,60 m²,0 (Yeni),4,Boş,2,"6,000,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16011160,11 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,100 m²,2+1,5.Kat,Klimalı,04 Ekim 2024,Konut,Klimalı,110 m²,4,7,Mülk Sahibi Oturuyor,2,"4,925,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Eşyalı,Yok,
16007986,03 Ekim 2024,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,Satılık,100 m²,2+1,Düz Giriş (Zemin),Merkezi Doğalgaz,03 Ekim 2024,Konut,Daire,110 m²,11-15,4,Boş,2,"7,170,000",,Var,Yatırıma Uygun,Evet,Boş,,2
16011162,14 Ekim 2024,Alanya Satılık Daire,Bektaş Mahallesi Satılık Daire,Satılık,155 m²,3+1,Çatı Katı,Klimalı,04 Ekim 2024,Konut,Klimalı,175 m²,11-15,2,Boş,2,"6,250,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Eşyalı,Yok,
16011185,12 Ekim 2024,Muratpaşa Satılık Daire,Kılınçarslan Mahallesi Satılık Daire,Satılık,100 m²,2+1,4.Kat,Klimalı,04 Ekim 2024,Konut,Klimalı,110 m²,21 Ve Üzeri,7,Boş,1,"10,250,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Var,
16006541,04 Ekim 2024,Serik Satılık Villa,Belek Mahallesi Satılık Villa,Satılık,150 m²,3+1,,Klimalı,03 Ekim 2024,Konut,Villa,180 m²,11-15,3,Boş,2,"6,250,000",Bilinmiyor,Var,,Hayır,,,
16006811,03 Ekim 2024,Muratpaşa Satılık Daire,Deniz Mahallesi Satılık Daire,Satılık,80 m²,2+1,3.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,90 m²,21 Ve Üzeri,7,Boş,1,"2,650,000",Krediye Uygun,Var,,Hayır,,,
16006750,03 Ekim 2024,Alanya Satılık Daire,Tosmur Mahallesi Satılık Daire,Satılık,110 m²,2+1,6.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,120 m²,11-15,10,Boş,1,"6,420,000",Krediye Uygun Değil,,,Hayır,Eşyalı,Yok,1
16006520,03 Ekim 2024,Kepez Satılık Daire,Göksu Mahallesi Satılık Daire,Satılık,80 m²,2+1,1.Kat,Kombi Doğalgaz,03 Ekim 2024,Konut,Kombi Doğalgaz,98 m²,0 (Yeni),3,Boş,2,"4,100,000",Krediye Uygun,Var,,Evet,Boş,Yok,
16012062,04 Ekim 2024,Kepez Satılık Daire,Ayanoğlu Mahallesi Satılık Daire,Satılık,85 m²,2+1,Yüksek Giriş,Klimalı,04 Ekim 2024,Konut,Klimalı,95 m²,0 (Yeni),3,Boş,1,"2,100,000",Krediye Uygun,,Bilinmiyor,Hayır,,Yok,
16006740,15 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,50 m²,1+1,1.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,55 m²,1,15,Boş,1,"2,550,000",Krediye Uygun,,,Hayır,Eşyalı,Var,1
16006821,04 Ekim 2024,Konyaaltı Satılık Daire,Molla Yusuf Mahallesi Satılık Daire,Satılık,75 m²,2+1,Düz Giriş (Zemin),Merkezi Doğalgaz,03 Ekim 2024,Konut,Merkezi Doğalgaz,90 m²,5-10,10,Boş,1,"4,850,000",Krediye Uygun Değil,,,Evet,Eşyalı,Yok,1
16006830,04 Ekim 2024,Muratpaşa Satılık Daire,Meydankavağı Mahallesi Satılık Daire,Satılık,135 m²,3+1,4.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,145 m²,11-15,7,Boş,1,"4,885,000",Krediye Uygun,Var,,Hayır,Boş,Yok,
16006857,03 Ekim 2024,Alanya Satılık Daire,Tosmur Mahallesi Satılık Daire,Satılık,240 m²,3+1,8.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,260 m²,11-15,8,Mülk Sahibi Oturuyor,2,"13,650,000",Krediye Uygun,,,Hayır,Eşyalı,Var,2
16010330,04 Ekim 2024,Kepez Satılık Daire,Teomanpaşa Mahallesi Satılık Daire,Satılık,85 m²,2+1,1.Kat,Klimalı,03 Ekim 2024,Konut,Daire,95 m²,11-15,4,Mülk Sahibi Oturuyor,1,"2,898,000",,Var,,Hayır,Boş,Yok,1
16006902,03 Ekim 2024,Kepez Satılık Daire,Özgürlük Mahallesi Satılık Daire,Satılık,100 m²,3+1,7.Kat,Kombi Doğalgaz,03 Ekim 2024,Konut,Kombi Doğalgaz,110 m²,21 Ve Üzeri,7,Boş,1,"3,100,000",Krediye Uygun,Var,,Hayır,Boş,,
16006965,11 Ekim 2024,Finike Satılık Daire,Kum Mahallesi Satılık Daire,Satılık,42 m²,1+1,4.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,55 m²,0 (Yeni),5,Boş,1,"1,710,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16006967,11 Ekim 2024,Finike Satılık Daire,Yeni Mahallesi Satılık Daire,Satılık,65 m²,2+1,1.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,90 m²,0 (Yeni),5,Boş,1,"2,666,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16006961,12 Ekim 2024,Finike Satılık Daire,Yeni Mahallesi Satılık Daire,Satılık,42 m²,1+1,3.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,56 m²,0 (Yeni),5,Boş,1,"1,550,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16006969,11 Ekim 2024,Finike Satılık Daire,Kum Mahallesi Satılık Daire,Satılık,43 m²,1+1,1.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,58 m²,0 (Yeni),4,Boş,1,"1,747,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16006964,11 Ekim 2024,Kemer Satılık Villa,Çamyuva Mahallesi Satılık Villa,Satılık,285 m²,4+2,,Klimalı,03 Ekim 2024,Konut,Villa,360 m²,1,2,Boş,4,"115,000,000",,,Bilinmiyor,Hayır,Eşyalı,Yok,
16007011,11 Ekim 2024,Alanya Satılık Daire,Demirtaş Mahallesi Satılık Daire,Satılık,45 m²,1+1,5.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,52 m²,0 (Yeni),9,Boş,1,"1,850,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16007129,03 Ekim 2024,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,Satılık,95 m²,2+1,2.Kat,Sobalı,03 Ekim 2024,Konut,Sobalı,100 m²,0 (Yeni),3,Boş,2,"3,300,000",Krediye Uygun,,,Hayır,,,
16007087,03 Ekim 2024,Konyaaltı Satılık Daire,Sarısu Mahallesi Satılık Daire,Satılık,140 m²,3+1,Çatı Dubleks,Merkezi Doğalgaz,03 Ekim 2024,Konut,Daire,160 m²,0 (Yeni),4,Boş,2,"10,550,000",,Var,Yatırıma Uygun,Hayır,,,2
16007342,03 Ekim 2024,Muratpaşa Satılık Daire,Yüksekalan Mahallesi Satılık Daire,Satılık,75 m²,2+1,2.Kat,Kombi Doğalgaz,03 Ekim 2024,Konut,Kombi Doğalgaz,85 m²,0 (Yeni),3,Boş,1,"3,750,000",Krediye Uygun,Var,,Hayır,Boş,Yok,
16007630,12 Ekim 2024,Kepez Satılık Daire,Göksu Mahallesi Satılık Daire,Satılık,95 m²,2+1,4.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,105 m²,0 (Yeni),4,Boş,2,"3,500,000",Krediye Uygun,,Bilinmiyor,Evet,,Var,
16007741,04 Ekim 2024,Muratpaşa Satılık Daire,Güzelbağ Mahallesi Satılık Daire,Satılık,200 m²,4+1,3.Kat,Kombi Doğalgaz,03 Ekim 2024,Konut,Kombi Doğalgaz,250 m²,5-10,3,Mülk Sahibi Oturuyor,2,"8,300,000",Krediye Uygun,Var,,Hayır,Boş,Yok,
16007634,12 Ekim 2024,Kepez Satılık Daire,Göksu Mahallesi Satılık Daire,Satılık,150 m²,3+1,1.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,160 m²,0 (Yeni),5,Boş,2,"5,800,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Var,
16006741,03 Ekim 2024,Kepez Satılık Daire,Yeni Doğan Mahallesi Satılık Daire,Satılık,140 m²,3+1,7.Kat,Kombi Doğalgaz,03 Ekim 2024,Konut,Daire,150 m²,21 Ve Üzeri,12,Boş,1,"2,890,000",Krediye Uygun Değil,,,Evet,,,
16007832,12 Ekim 2024,Alanya Satılık Daire,Güller Pınarı Mahallesi Satılık Daire,Satılık,148 m²,3+1,4.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,160 m²,21 Ve Üzeri,4,Mülk Sahibi Oturuyor,2,"3,000,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Var,
16007834,12 Ekim 2024,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,Satılık,40 m²,1+1,2.Kat,Isıtma Yok,03 Ekim 2024,Konut,Isıtma Yok,43 m²,0 (Yeni),10,Boş,1,"2,100,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Var,
16007840,12 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,115 m²,2+1,3.Kat,Klimalı,03 Ekim 2024,Konut,Klimalı,125 m²,0 (Yeni),4,Boş,2,"5,500,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Var,
16007162,03 Ekim 2024,Manavgat Satılık Daire,Bahçelievler Mahallesi Satılık Daire,Satılık,220 m²,4+1,Çatı Dubleks,Klimalı,03 Ekim 2024,Konut,Klimalı,250 m²,0 (Yeni),3,Boş,2,"11,000,000",Krediye Uygun,Var,,Hayır,,,2
16011209,11 Ekim 2024,Kepez Satılık Daire,Kepez Mahallesi Satılık Daire,Satılık,61 m²,1+1,10.Kat,Merkezi (Pay Ölçer),04 Ekim 2024,Konut,Merkezi (Pay Ölçer),72 m²,1,11,Mülk Sahibi Oturuyor,1,"2,550,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Yok,
16011210,11 Ekim 2024,Kepez Satılık Daire,Santral Mahallesi Satılık Daire,Satılık,106 m²,3+1,8.Kat,Merkezi (Pay Ölçer),04 Ekim 2024,Konut,Merkezi (Pay Ölçer),118 m²,2,11,Boş,2,"3,850,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16011211,12 Ekim 2024,Kepez Satılık Daire,Kepez Mahallesi Satılık Daire,Satılık,118 m²,3+1,11.Kat,Merkezi (Pay Ölçer),04 Ekim 2024,Konut,Merkezi (Pay Ölçer),131 m²,0 (Yeni),11,Boş,2,"4,135,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Yok,
16011212,11 Ekim 2024,Kepez Satılık Daire,Kepez Mahallesi Satılık Daire,Satılık,118 m²,3+1,1.Kat,Merkezi (Pay Ölçer),04 Ekim 2024,Konut,Merkezi (Pay Ölçer),131 m²,0 (Yeni),11,Boş,2,"4,330,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Yok,
16011331,11 Ekim 2024,Kepez Satılık Daire,Mehmet Akif Ersoy Mahallesi Satılık Daire,Satılık,88 m²,2+1,Yüksek Giriş,Klimalı,04 Ekim 2024,Konut,Klimalı,100 m²,0 (Yeni),3,Boş,1,"2,499,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16011332,12 Ekim 2024,Kepez Satılık Daire,Çankaya Mahallesi Satılık Daire,Satılık,105 m²,2+1,4.Kat,Kombi Doğalgaz,04 Ekim 2024,Konut,Kombi Doğalgaz,115 m²,0 (Yeni),6,Boş,2,"5,000,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Var,
16012099,04 Ekim 2024,Kepez Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,Satılık,75 m²,1+1,1.Kat,Klimalı,04 Ekim 2024,Konut,Klimalı,80 m²,0 (Yeni),4,Boş,1,"1,950,000",Krediye Uygun,,Bilinmiyor,Hayır,,Yok,
16007400,03 Ekim 2024,Konyaaltı Satılık Daire,Liman Mahallesi Satılık Daire,Satılık,60 m²,1+1,1.Kat,Klimalı,03 Ekim 2024,Konut,Daire,65 m²,5-10,4,Boş,1,"4,950,000",,Var,Yatırıma Uygun,Evet,Eşyalı,,1
16007500,03 Ekim 2024,Serik Satılık Villa,Kadriye Mahallesi Satılık Villa,Satılık,120 m²,3+1,,Kombi Doğalgaz,03 Ekim 2024,Konut,Villa,140 m²,16-20,2,Mülk Sahibi Oturuyor,1,"5,250,000",,,,Evet,,,
16012100,04 Ekim 2024,Kepez Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,Satılık,95 m²,2+1,Yüksek Giriş,Klimalı,04 Ekim 2024,Konut,Klimalı,105 m²,0 (Yeni),3,Boş,1,"2,045,000",Krediye Uygun,,Bilinmiyor,Hayır,,Yok,
16012101,04 Ekim 2024,Kepez Satılık Daire,Gazi Mahallesi Satılık Daire,Satılık,140 m²,3+1,4.Kat,Klimalı,04 Ekim 2024,Konut,Klimalı,150 m²,0 (Yeni),4,Boş,1,"3,500,000",Krediye Uygun,,Bilinmiyor,Hayır,,Yok,
16012598,12 Ekim 2024,Kepez Satılık Daire,Erenköy Mahallesi Satılık Daire,Satılık,120 m²,3+1,2.Kat,Kombi Doğalgaz,04 Ekim 2024,Konut,Kombi Doğalgaz,135 m²,4,4,Mülk Sahibi Oturuyor,1,"3,850,000",Krediye Uygun,Var,Yatırıma Uygun,Evet,,,2
16012721,04 Ekim 2024,Kepez Satılık Daire,Hüsnü Karakaş Mahallesi Satılık Daire,Satılık,90 m²,2+1,4.Kat,Klimalı,04 Ekim 2024,Konut,Klimalı,100 m²,0 (Yeni),6,Boş,1,"2,600,000",Krediye Uygun,,Bilinmiyor,Hayır,,Yok,
16012645,11 Ekim 2024,Aksu Satılık Daire,Altıntaş Mahallesi Satılık Daire,Satılık,55 m²,1+1,2.Kat,Kombi Doğalgaz,04 Ekim 2024,Konut,Kombi Doğalgaz,65 m²,0 (Yeni),4,Boş,1,"2,000,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Var,
16017193,11 Ekim 2024,Kepez Satılık Daire,Yeşiltepe Mahallesi Satılık Daire,Satılık,260 m²,5+1,4.Kat,Kombi Doğalgaz,04 Ekim 2024,Konut,Kombi Doğalgaz,280 m²,0 (Yeni),4,Boş,2,"6,475,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Var,
16017194,11 Ekim 2024,Muratpaşa Satılık Daire,Meydankavağı Mahallesi Satılık Daire,Satılık,200 m²,3+1,1.Kat,Klimalı,04 Ekim 2024,Konut,Klimalı,220 m²,21 Ve Üzeri,4,Boş,1,"4,100,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Var,
16017196,12 Ekim 2024,Kepez Satılık Daire,Gündoğdu Mahallesi Satılık Daire,Satılık,90 m²,2+1,3.Kat,Kombi Doğalgaz,04 Ekim 2024,Konut,Kombi Doğalgaz,100 m²,5-10,3,Boş,1,"2,275,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Var,
16017321,11 Ekim 2024,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,Satılık,100 m²,3+1,Düz Giriş (Zemin),Klimalı,04 Ekim 2024,Konut,Klimalı,110 m²,11-15,4,Boş,1,"2,380,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16017206,15 Ekim 2024,Manavgat Satılık Daire,Evrenseki Mahallesi Satılık Daire,Satılık,90 m²,2+1,2.Kat,Klimalı,04 Ekim 2024,Konut,Klimalı,100 m²,0 (Yeni),2,Boş,1,"4,530,000",Krediye Uygun,,,Hayır,,,
16017290,04 Ekim 2024,Muratpaşa Satılık Daire,Yüksekalan Mahallesi Satılık Daire,Satılık,38 m²,1+1,3.Kat,Doğalgaz Sobalı,04 Ekim 2024,Konut,Doğalgaz Sobalı,45 m²,0 (Yeni),3,Boş,1,"2,400,000",Bilinmiyor,Var,Yatırıma Uygun,Hayır,Boş,Var,1
16018794,05 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,240 m²,3+2,11.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,260 m²,5-10,11,Boş,3,"9,900,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Yok,
16018849,10 Ekim 2024,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,Satılık,120 m²,3+1,3.Kat,Sobalı,05 Ekim 2024,Konut,Sobalı,130 m²,16-20,3,Mülk Sahibi Oturuyor,1,"3,130,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16018793,05 Ekim 2024,Alanya Satılık Daire,Mahmutlar Mahallesi Satılık Daire,Satılık,95 m²,2+1,1.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,115 m²,16-20,5,Boş,1,"3,630,000",Krediye Uygun,,Bilinmiyor,Hayır,Eşyalı,Yok,
16018851,10 Ekim 2024,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,Satılık,58 m²,1+1,2.Kat,Sobalı,05 Ekim 2024,Konut,Sobalı,60 m²,1,3,Boş,1,"2,375,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16018852,10 Ekim 2024,Manavgat Satılık Daire,Kavaklı Mahallesi Satılık Daire,Satılık,200 m²,4+1,3.Kat,Sobalı,05 Ekim 2024,Konut,Sobalı,220 m²,0 (Yeni),3,Boş,3,"6,650,000",Krediye Uygun,,Bilinmiyor,Hayır,,Yok,
16018850,10 Ekim 2024,Manavgat Satılık Daire,Sarılar Mahallesi Satılık Daire,Satılık,95 m²,2+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,110 m²,5-10,3,Mülk Sahibi Oturuyor,2,"2,899,000",Krediye Uygun,,Bilinmiyor,Hayır,Boş,Yok,
16021403,05 Ekim 2024,Manavgat Satılık Daire,Side Mahallesi Satılık Daire,Satılık,200 m²,4+1,Villa Tipi,Merkezi Doğalgaz,05 Ekim 2024,Konut,Merkezi Doğalgaz,500 m²,2,2,Boş,4,"18,400,000",Krediye Uygun,,,Hayır,,,
16021507,12 Ekim 2024,Korkuteli Satılık Müstakil Ev,Kevzer Mahallesi Satılık Müstakil Ev,Satılık,29 m²,1+1,,Sobalı,05 Ekim 2024,Konut,Müstakil Ev,30 m²,0 (Yeni),1,Mülk Sahibi Oturuyor,1,"1,600,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Eşyalı,Yok,
16021583,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,153 m²,3+1,4.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,165 m²,0 (Yeni),6,Boş,2,"14,000,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16021586,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,150 m²,3+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,160 m²,0 (Yeni),6,Boş,2,"12,300,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16021587,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,90 m²,2+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,95 m²,1,5,Boş,2,"5,775,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Var,
16021589,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,135 m²,3+1,4.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,150 m²,0 (Yeni),5,Boş,2,"7,950,000",Krediye Uygun,,Bilinmiyor,Evet,Boş,Yok,
16021592,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,90 m²,2+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,95 m²,1,5,Boş,2,"5,950,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Var,
16021595,10 Ekim 2024,Alanya Satılık Daire,Oba Mahallesi Satılık Daire,Satılık,50 m²,1+1,2.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,55 m²,1,5,Boş,1,"3,800,000",Krediye Uygun,,Bilinmiyor,Evet,Eşyalı,Yok,
16021593,10 Ekim 2024,Alanya Satılık Daire,Avsallar Mahallesi Satılık Daire,Satılık,95 m²,2+1,9.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,105 m²,0 (Yeni),10,Boş,2,"4,560,000",Krediye Uygun Değil,,Bilinmiyor,Evet,Boş,Var,
16007842,12 Ekim 2024,Alanya Satılık Villa,Keşefli Mahallesi Satılık Villa,Satılık,180 m²,3+1,,Klimalı,03 Ekim 2024,Konut,Villa,220 m²,11-15,2,Boş,3,"9,500,000",,,Bilinmiyor,Evet,Eşyalı,Var,
16022064,11 Ekim 2024,Muratpaşa Satılık Daire,Şirinyalı Mahallesi Satılık Daire,Satılık,300 m²,4+1,4.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,350 m²,5-10,4,Kiracı Oturuyor,3,"24,900,000",Krediye Uygun Değil,,Bilinmiyor,Hayır,Boş,Var,
16023327,06 Ekim 2024,Muratpaşa Satılık Daire,Yüksekalan Mahallesi Satılık Daire,Satılık,150 m²,4+1,3.Kat,Kombi Doğalgaz,05 Ekim 2024,Konut,Daire,170 m²,2,3,Boş,2,"4,500,000",,Var,Yatırıma Uygun,Hayır,Boş,Var,2
16023254,11 Ekim 2024,Alanya Satılık Daire,Saray Mahallesi Satılık Daire,Satılık,140 m²,3+1,3.Kat,Klimalı,05 Ekim 2024,Konut,Klimalı,150 m²,11-15,5,Mülk Sahibi Oturuyor,1,"5,200,000",Krediye Uygun,Var,,Hayır,,,
16023256,05 Ekim 2024,Muratpaşa Satılık Daire,Kışla Mahallesi Satılık Daire,Satılık,55 m²,1+1,1.Kat,Klimalı,05 Ekim 2024,Konut,Daire,60 m²,21 Ve Üzeri,3,Mülk Sahibi Oturuyor,1,"2,560,000",,Yok,Yatırıma Uygun,Hayır,Eşyalı,Yok,1
